IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.244.38,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.227.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.26.26,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.66.3,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,48,0.00
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.51.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.0.114,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.175.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.34.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,48,0.00
8.218.173.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.125.241,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.131.39,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.97.50,2086,2086,false,SIN,Asia Pacific,Singapore,48,0.00
8.210.63.130,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,48,0.00
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,48,0.00
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.6.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.125.241,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.227.128,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,49,0.00
47.242.54.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.236.118.216,2082,2082,false,SIN,Asia Pacific,Singapore,49,0.00
47.243.42.155,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.217.66.3,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.243.67.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.76.26.26,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,50,0.00
47.243.234.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.76.26.26,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.242.7.162,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,50,0.00
47.242.252.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,50,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,50,0.00
47.76.214.139,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
8.217.50.252,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.76.213.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,51,0.00
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.76.203.101,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,51,0.00
8.218.155.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.89.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.207.214,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.218.81.14,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,52,0.00
8.217.154.218,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.217.181.213,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.76.225.255,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.76.29.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.104.37,2052,2052,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.70.186,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.42.155,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
8.217.232.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.42.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.76.227.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
47.243.255.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.7.162,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.219.120.87,2082,2082,false,SIN,Asia Pacific,Singapore,53,0.00
47.243.169.63,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,53,0.00
47.76.233.67,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.76.203.101,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.80.110,2083,2083,true,SIN,Asia Pacific,Singapore,54,0.00
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.50.252,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.238.131.39,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.181.213,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.203.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.42.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.238.0.114,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.51.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.139.85,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.123.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.222.249.190,80,80,false,SIN,Asia Pacific,Singapore,55,0.00
8.210.175.109,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.238.6.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.238.43.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.243.139.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.222.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.227.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,55,0.00
47.76.213.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.204.76,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,56,0.00
8.217.232.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.93.176,2095,2095,false,SIN,Asia Pacific,Singapore,56,0.00
47.237.94.140,8080,8080,false,SIN,Asia Pacific,Singapore,56,0.00
8.210.43.213,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.57.13.107,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.238.0.114,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.217.127.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.237.11.182,2095,2095,false,SIN,Asia Pacific,Singapore,56,0.00
47.237.92.26,8080,8080,false,SIN,Asia Pacific,Singapore,56,0.00
47.76.222.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.217.123.243,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.203.101,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.243.255.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,0.00
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,57,0.00
47.76.233.67,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.155.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.98.98,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.210.34.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.243.18.199,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,58,0.00
47.243.70.186,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.217.66.3,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,59,0.00
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
47.237.121.38,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
8.218.3.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.210.85.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.237.14.220,80,80,false,SIN,Asia Pacific,Singapore,59,0.00
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.217.181.213,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.111.147,2087,2087,true,SIN,Asia Pacific,Singapore,59,0.00
8.210.85.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.238.40.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.63.130,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.83.201,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
8.218.3.198,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.238.6.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.147.58,2082,2082,false,SIN,Asia Pacific,Singapore,60,0.00
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,60,0.00
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.238.43.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.34.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.144.168,443,443,true,SIN,Asia Pacific,Singapore,61,0.00
47.236.93.176,2052,2052,false,SIN,Asia Pacific,Singapore,61,0.00
47.242.107.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.237.83.20,2095,2095,false,SIN,Asia Pacific,Singapore,61,0.00
47.238.131.39,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.238.35.50,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.237.10.1,8880,8880,false,SIN,Asia Pacific,Singapore,62,0.00
8.210.89.245,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.210.244.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.238.35.50,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.210.207.214,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.178.79,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.238.40.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.222.36,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,63,0.00
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,63,0.00
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,64,0.00
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.217.127.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.17.193,2095,2095,false,SIN,Asia Pacific,Singapore,64,0.00
47.243.243.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,64,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.238.35.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.243.42.155,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,66,0.00
47.76.227.40,80,80,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,67,0.00
47.238.5.0,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.210.34.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.98.75,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.98.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.110.238,443,443,true,SIN,Asia Pacific,Singapore,68,0.00
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,68,0.00
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,69,0.00
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.243.18.199,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.243.243.14,80,80,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.217.72.0,80,80,false,SIN,Asia Pacific,Singapore,70,0.00
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,70,0.00
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,70,0.00
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,70,0.00
47.237.82.15,8080,8080,false,SIN,Asia Pacific,Singapore,70,0.00
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,71,0.00
47.243.243.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.219.110.81,2052,2052,false,SIN,Asia Pacific,Singapore,71,0.00
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.217.72.0,8880,8880,false,SIN,Asia Pacific,Singapore,71,0.00
8.210.89.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.217.72.0,2052,2052,false,SIN,Asia Pacific,Singapore,71,0.00
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.237.94.140,2087,2087,true,SIN,Asia Pacific,Singapore,72,0.00
8.210.42.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.76.26.26,2095,2095,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.3.198,2052,2052,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.76.26.26,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.203.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.255.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.5.154,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.203.7,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.76.98.98,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.238.5.0,8880,8880,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.63.130,8080,8080,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.207.214,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.219.78.1,8080,8080,false,SIN,Asia Pacific,Singapore,74,0.00
47.242.119.104,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.207.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.243.243.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.217.127.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,74,0.00
8.218.81.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,74,0.00
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,75,0.00
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.217.147.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.76.159.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.244.38,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.236.17.193,2087,2087,true,SIN,Asia Pacific,Singapore,75,0.00
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.244.38,80,80,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.242.42.153,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.76.227.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.85.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.242.125.241,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.76.146.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.217.72.0,2095,2095,false,SIN,Asia Pacific,Singapore,76,0.00
8.218.98.75,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.66.156,2095,2095,false,NRT,Asia Pacific,Tokyo,76,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.76.98.98,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.217.72.0,8880,8880,false,SIN,Asia Pacific,Singapore,76,0.00
8.217.66.3,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.217.72.0,8080,8080,false,SIN,Asia Pacific,Singapore,76,0.00
